32,2,8,[timeout 60 ./minisatrun.sh],r0-B-x-y,0,1,0.044
32,2,8,[timeout 60 ./minisatrun.sh],r0-B-x-y,1,5,0.052
32,2,8,[timeout 60 ./minisatrun.sh],r0-B-x-y,2,7,0.044
32,2,8,[timeout 60 ./minisatrun.sh],r0-B-x-y,3,6,0.052
32,2,8,[timeout 60 ./minisatrun.sh],r0-B-x-y,4,5,0.044
32,2,8,[timeout 60 ./minisatrun.sh],r0-D-x,0,1,0.048
32,2,8,[timeout 60 ./minisatrun.sh],r0-D-x,1,2,0.048
32,2,8,[timeout 60 ./minisatrun.sh],r0-D-x,2,10,0.052
32,2,8,[timeout 60 ./minisatrun.sh],r0-D-x,3,7,0.044
32,2,8,[timeout 60 ./minisatrun.sh],r0-D-x,4,7,0.048
32,2,8,[timeout 60 ./minisatrun.sh],none,0,1,0.048
32,2,8,[timeout 60 ./minisatrun.sh],none,1,5,0.048
32,2,8,[timeout 60 ./minisatrun.sh],none,2,7,0.044
32,2,8,[timeout 60 ./minisatrun.sh],none,3,6,0.048
32,2,8,[timeout 60 ./minisatrun.sh],none,4,5,0.044
32,2,8,[timeout 60 ./minisatrun.sh],rlast-S-x-y,0,1,0.052
32,2,8,[timeout 60 ./minisatrun.sh],rlast-S-x-y,1,5,0.048
32,2,8,[timeout 60 ./minisatrun.sh],rlast-S-x-y,2,7,0.044
32,2,8,[timeout 60 ./minisatrun.sh],rlast-S-x-y,3,6,0.04
32,2,8,[timeout 60 ./minisatrun.sh],rlast-S-x-y,4,5,0.036
32,2,8,[timeout 60 ./minisatrun.sh],r0-S-y-x,0,7,0.048
32,2,8,[timeout 60 ./minisatrun.sh],r0-S-y-x,1,6,0.048
32,2,8,[timeout 60 ./minisatrun.sh],r0-S-y-x,2,4,0.044
32,2,8,[timeout 60 ./minisatrun.sh],r0-S-y-x,3,5,0.048
32,2,8,[timeout 60 ./minisatrun.sh],r0-S-y-x,4,10,0.048
32,2,8,[timeout 60 ./minisatrun.sh],r0-S-x-y,0,7,0.048
32,2,8,[timeout 60 ./minisatrun.sh],r0-S-x-y,1,6,0.044
32,2,8,[timeout 60 ./minisatrun.sh],r0-S-x-y,2,4,0.044
32,2,8,[timeout 60 ./minisatrun.sh],r0-S-x-y,3,5,0.048
32,2,8,[timeout 60 ./minisatrun.sh],r0-S-x-y,4,10,0.052
32,2,8,[timeout 60 ./minisatrun.sh],r1-S-x-y,0,1,0.052
32,2,8,[timeout 60 ./minisatrun.sh],r1-S-x-y,1,5,0.048
32,2,8,[timeout 60 ./minisatrun.sh],r1-S-x-y,2,7,0.048
32,2,8,[timeout 60 ./minisatrun.sh],r1-S-x-y,3,6,0.052
32,2,8,[timeout 60 ./minisatrun.sh],r1-S-x-y,4,5,0.048
32,2,8,[timeout 60 ./minisatrun.sh],r1-S-y-x,0,1,0.048
32,2,8,[timeout 60 ./minisatrun.sh],r1-S-y-x,1,5,0.048
32,2,8,[timeout 60 ./minisatrun.sh],r1-S-y-x,2,7,0.044
32,2,8,[timeout 60 ./minisatrun.sh],r1-S-y-x,3,6,0.044
32,2,8,[timeout 60 ./minisatrun.sh],r1-S-y-x,4,5,0.044
32,2,8,[timeout 60 ./minisatrun.sh],rlast-S-y-x,0,1,0.048
32,2,8,[timeout 60 ./minisatrun.sh],rlast-S-y-x,1,5,0.044
32,2,8,[timeout 60 ./minisatrun.sh],rlast-S-y-x,2,7,0.044
32,2,8,[timeout 60 ./minisatrun.sh],rlast-S-y-x,3,6,0.048
32,2,8,[timeout 60 ./minisatrun.sh],rlast-S-y-x,4,5,0.052
32,2,8,[timeout 60 ./minisatrun.sh],r0-B-y-x,0,1,0.044
32,2,8,[timeout 60 ./minisatrun.sh],r0-B-y-x,1,5,0.052
32,2,8,[timeout 60 ./minisatrun.sh],r0-B-y-x,2,7,0.052
32,2,8,[timeout 60 ./minisatrun.sh],r0-B-y-x,3,6,0.044
32,2,8,[timeout 60 ./minisatrun.sh],r0-B-y-x,4,5,0.048
32,2,8,[timeout 60 ./minisatrun.sh],r0-C-x,0,1,0.048
32,2,8,[timeout 60 ./minisatrun.sh],r0-C-x,1,5,0.048
32,2,8,[timeout 60 ./minisatrun.sh],r0-C-x,2,7,0.052
32,2,8,[timeout 60 ./minisatrun.sh],r0-C-x,3,6,0.044
32,2,8,[timeout 60 ./minisatrun.sh],r0-C-x,4,5,0.052
32,3,8,[timeout 60 ./minisatrun.sh],r0-B-x-y,0,453,0.132
32,3,8,[timeout 60 ./minisatrun.sh],r0-B-x-y,1,970,0.172
32,3,8,[timeout 60 ./minisatrun.sh],r0-B-x-y,2,501,0.136
32,3,8,[timeout 60 ./minisatrun.sh],r0-B-x-y,3,282,0.116
32,3,8,[timeout 60 ./minisatrun.sh],r0-B-x-y,4,1189,0.208
32,3,8,[timeout 60 ./minisatrun.sh],r0-D-x,0,168,0.104
32,3,8,[timeout 60 ./minisatrun.sh],r0-D-x,1,641,0.136
32,3,8,[timeout 60 ./minisatrun.sh],r0-D-x,2,173,0.104
32,3,8,[timeout 60 ./minisatrun.sh],r0-D-x,3,42,0.092
32,3,8,[timeout 60 ./minisatrun.sh],r0-D-x,4,70,0.092
32,3,8,[timeout 60 ./minisatrun.sh],none,0,160,0.104
32,3,8,[timeout 60 ./minisatrun.sh],none,1,412,0.12
32,3,8,[timeout 60 ./minisatrun.sh],none,2,834,0.164
32,3,8,[timeout 60 ./minisatrun.sh],none,3,765,0.152
32,3,8,[timeout 60 ./minisatrun.sh],none,4,482,0.112
32,3,8,[timeout 60 ./minisatrun.sh],rlast-S-x-y,0,160,0.104
