5,0.22
6,0.556
7,2.184
8,1.46
9,1.608
10,4.8
11,3.904
12,3.088
13,3.024
14,1.96
15,0.996
16,1.816
17,4.992
18,8.312
19,11.312
20,11.028
21,2.864
22,9.38
23,1.312
24,1.548
0,0
1,0.012
2,0.04
3,0.088
4,0.292
5,0.324
6,1.744
7,9.212
8,4.324
9,0.72
10,5.112
11,3.672
12,5.6
13,6.58
14,2.156
15,22.484
16,9.24
17,1.816
18,15.3
19,9.864
20,5.852
21,5.464
22,8.116
23,9.016
24,4.456
0,0
1,0.012
2,0.044
3,0.092
4,0.864
5,0.216
6,0.692
7,0.34
8,1.068
9,2.024
10,0.636
11,2.832
12,0.904
13,3.02
14,1.068
15,6.74
16,1.152
17,1.096
18,2.324
19,0.984
20,17.556
21,8.092
22,4.64
23,6.828
24,3.508
0,0
1,0.012
2,0.04
3,0.1
4,0.152
5,0.476
6,0.728
7,1.292
8,0.464
9,1.984
10,1.364
11,0.956
12,0.908
13,2.216
14,22.464
15,5.12
16,2.676
17,1.608
18,14.52
19,13.908
20,1.668
21,1.332
22,1.236
23,12.46
24,25
0,0
1,0.012
2,0.04
3,0.132
4,0.576
5,0.684
6,0.696
7,2.884
8,1.204
9,2.776
10,1.012
11,4.84
12,3.74
13,4.452
14,2.016
15,16.9
16,4.476
17,4.68
18,6.724
19,34.5
20,3.568
21,3.012
22,18.528
23,27.168
24,24.604
0,0
1,0.012
2,0.044
3,0.088
4,0.576
5,0.396
6,0.56
7,1.012
8,0.936
9,4.636
10,9.36
11,4.912
12,4.672
13,3.048
14,0.696
15,4.44
16,7.66
17,4.564
18,2.08
19,8.644
20,22.38
21,5.968
22,1.576
23,6.976
24,12.768
0,0
1,0.012
2,0.048
3,0.088
4,0.452
5,0.336
6,1.944
7,1.948
8,5.296
9,4.228
10,1.212
11,4.052
12,0.704
13,2.368
14,5.912
15,7.02
16,7.252
17,7.152
18,1.312
19,15.264
20,9.696
21,7.628
22,3.284
23,3.728
24,16.604
0,0
1,0.012
2,0.048
3,0.12
4,0.2
5,0.216
6,0.948
7,1.196
8,1.12
9,2.04
10,10.172
11,6.304
12,1.32
13,1.62
14,1.672
15,4.648
16,6.964
17,2.04
18,3
19,4.684
20,6.352
21,25.964
22,8.176
23,4.228
24,7.032
0,0
1,0.012
2,0.044
3,0.096
4,0.444
5,0.672
6,1.016
7,0.66
8,2.14
9,1.216
10,0.52
11,8.14
12,9.344
13,3.908
14,3.856
15,0.772
16,10.508
17,2.656
18,3.012
19,1.168
20,4.316
21,25.984
22,10.984
23,10.284
24,8.112
0,0
1,0.008
2,0.048
3,0.112
4,0.572
5,0.684
6,1.288
7,0.764
8,0.672
9,0.704
10,1.032
11,1.108
12,13.192
13,2.724
14,12.008
15,1.464
16,10.196
17,15.916
18,2.072
19,10.484
20,29.612
21,2.032
22,30.28
23,5.408
24,5.676
0,0
1,0.012
2,0.044
3,0.088
4,0.516
5,2.516
6,0.272
7,1.32
8,3.492
9,3.604
10,1.176
11,6.052
12,1.756
13,0.624
14,2.604
15,3.508
16,21.752
17,8.988
18,3.924
19,6.268
20,9.708
21,13.36
22,11.888
23,2.44
24,4.212
0,0
1,0.012
2,0.04
3,0.084
4,0.244
5,1.448
6,3.596
7,0.704
8,4.432
9,0.444
10,2.544
11,4.896
12,5.632
13,1.984
14,1.636
15,1.652
16,8.992
17,5.912
18,14.008
19,2.24
20,4.872
21,3.796
22,5.62
23,12.876
24,24.536
0,0
1,0.008
2,0.044
3,0.104
4,0.196
5,0.516
6,0.696
7,1.192
8,1.196
9,4.448
10,5.052
11,0.88
12,13.548
13,2.772
14,2.084
15,11.884
16,6.952
17,22.124
18,2.796
19,19.1
20,23.128
21,5.368
22,6.864
23,17.716
24,7.084
0,0
1,0.012
2,0.048
3,0.092
4,0.448
5,0.216
6,1.752
7,2.144
8,0.384
9,2.228
10,0.844
11,6.184
12,11.04
13,1.636
14,8
15,4.816
16,5.156
17,4.6
18,9.444
19,5.328
20,9.548
21,3.068
22,11.176
23,23.46
24,5.616
0,0
1,0.012
2,0.04
3,0.096
4,0.164
5,1.24
6,2.512
7,1.072
8,1.38
9,0.712
10,6.664
11,6.432
12,4.54
13,2.22
14,4.564
15,6.276
16,0.864
17,5.568
18,7.008
19,3.6
20,2.108
21,3.12
22,6.724
23,2.34
24,9.504
0,0
1,0.004
2,0.044
3,0.104
4,0.584
5,0.348
6,2.192
7,0.396
8,0.972
9,1.06
10,1.5
11,4.548
12,3.904
13,4.272
14,1.58
15,3.476
16,4.42
17,14.5
18,1.04
19,3.224
20,9.68
21,2.928
22,5.676
23,16.62
24,6.16
0,0
1,0.012
2,0.048
3,0.128
4,0.328
5,0.52
6,0.568
7,1.384
8,1.108
9,4.74
10,1.324
11,2.244
12,5.724
13,5.104
14,4.676
15,19.268
16,4.108
17,1.476
18,12.208
19,5.788
20,8.552
21,7.412
22,2.4
23,9.128
24,4.364
0,0
1,0.008
2,0.04
3,0.092
4,0.416
5,2.696
6,1.024
7,4.196
8,0.8
9,6.776
10,7.096
11,1.688
12,9.048
13,8.928
14,14.516
15,7.704
16,4.912
17,3.992
18,11.5
19,9.428
20,7.264
21,17.516
22,12.336
23,16.912
24,1.744
0,0
1,0.008
2,0.048
3,0.12
4,0.212
5,0.556
6,0.448
7,0.524
8,0.54
9,1.676
10,3.368
11,0.592
12,5.74
13,5.316
14,0.908
15,7.52
16,5.012
17,2.644
18,9.86
19,25.656
20,9.412
21,10.464
22,9.784
23,4.096
24,2.244
0,0
1,0.012
2,0.044
3,0.108
4,0.3
5,0.764
6,0.392
7,0.74
8,3.872
9,0.9
10,1.724
11,0.612
12,4.192
13,2.1
14,2.12
15,8.888
16,7.664
17,4.452
18,1.224
19,2.208
20,1.692
21,6.668
22,8.636
23,2.584
24,2.06
0,0
1,0.012
2,0.048
3,0.092
4,0.648
5,0.38
6,0.756
7,2.932
8,4.884
9,2.144
10,1.788
11,7.576
12,6.004
13,0.968
14,4.74
15,0.84
16,8.288
17,23.788
18,32.44
19,2.204
20,28.908
21,10.016
22,2.9
23,6.7
24,8.472
0,0
1,0.012
2,0.044
3,0.1
4,0.26
5,0.392
6,1.056
7,1.56
8,6.644
9,0.824
10,1.416
11,7.872
12,2.768
13,11.248
14,8.56
15,1.28
16,1.432
17,1.944
18,1.952
19,19.024
20,9.74
21,20.88
22,1.172
23,5.46
24,17.608
0,0
1,0.008
2,0.044
3,0.092
4,0.156
5,0.3
6,1.884
7,0.292
8,1.42
9,0.548
10,0.752
11,4.756
12,1.872
13,3.86
14,1.768
15,9.916
16,21.004
17,2.188
18,4.992
19,5.148
20,4.672
21,10.548
22,6.632
23,7.836
24,15.532
0,0
1,0.012
2,0.048
3,0.1
4,0.228
5,0.884
6,0.988
7,4.056
8,3.664
9,0.444
10,0.684
11,9.124
12,3.168
13,3.524
14,4.34
15,7.488
16,1.64
17,10.076
18,3.312
19,5.908
20,4.332
21,12.796
22,74.72
23,12.596
24,20.148
0,0
1,0.008
2,0.044
3,0.092
4,0.364
5,0.296
6,0.556
7,4.416
8,0.956
9,3.684
10,10.872
11,0.796
12,2.5
13,2.408
14,2.676
15,5.448
16,12.696
17,12.236
18,6.012
19,4.584
20,12.804
21,2.324
22,9.476
23,3.756
24,4.424
0,0
1,0.008
2,0.04
3,0.112
4,0.324
5,0.556
6,0.576
7,2.912
8,0.368
9,1.128
10,0.812
11,2.336
12,1.592
13,9.288
14,0.792
15,3.06
16,3.356
17,2.088
18,14.996
19,1.768
20,10.816
21,4.852
22,11.856
23,10.7
24,7.096
0,0
1,0.004
2,0.04
3,0.104
4,0.316
5,0.24
6,0.42
7,0.568
8,1.844
9,0.612
10,5.784
11,1.84
0,0
1,0.012
2,0.04
3,0.1
4,0.412
5,0.276
6,2.932
7,0.764
8,2.504
9,2.788
10,3.724
11,2.044
12,6.964
13,2.4
14,7.504
15,1.732
16,7.324
17,7.62
18,6.204
19,5.132
20,13.152
21,3.268
22,1.34
23,7.624
24,3.02
0,0
1,0.012
2,0.04
3,0.088
4,0.4
5,0.584
6,0.852
7,1.68
8,1.556
9,3.084
10,1.152
11,8.776
12,4.124
13,6.352
14,4.816
15,23.056
16,7.668
17,0.996
18,3.7
19,4.024
20,9.696
21,8.736
22,5.808
23,18.432
24,2.024
0,0
1,0.004
2,0.048
3,0.112
4,0.208
5,1.072
6,2.864
7,2.568
8,9.116
9,3.14
10,1.416
11,4.508
12,2.708
13,2.024
14,1.836
15,14.3
16,4.16
17,25.244
18,3.776
19,4.108
20,7.388
21,15.58
22,9.356
23,7.172
24,6.86
0,0
1,0.012
2,0.04
3,0.088
4,0.168
5,0.212
6,1.036
7,0.56
8,0.62
9,2.04
10,4.808
11,1.312
12,1.056
13,4.528
14,3.532
15,3.484
16,3.408
17,2.584
18,22.74
19,1.136
20,5.236
21,7.628
22,1.908
23,7.552
24,8.744
0,0
1,0.012
2,0.044
3,0.084
4,0.464
5,0.488
6,1.196
7,2.032
8,1.284
9,7.496
10,1.808
11,7.608
12,3.296
13,2.632
14,3.532
15,4.228
16,12.62
17,9.984
18,2.824
19,16.752
20,2.876
21,1.8
22,7.844
23,9.592
24,1.572
0,0
1,0.008
2,0.044
3,0.12
4,0.24
5,0.576
6,0.896
7,1.912
8,0.432
9,0.636
10,10.112
11,0.904
12,3.964
13,4.224
14,3.612
15,3.2
16,2.704
17,3.888
18,23.424
19,3.752
20,15.404
21,16.956
22,7.928
23,4.464
24,3.56
0,0
1,0.012
2,0.04
3,0.088
4,0.488
5,0.948
6,0.756
7,3.372
8,1.764
9,2.324
10,0.944
11,11.944
12,2.084
13,4.52
14,6.368
15,1.224
16,5.864
17,4.82
18,4.372
19,3.384
20,7.048
21,6.6
22,1.552
23,2.064
24,1.196
0,0
1,0.004
2,0.044
3,0.164
4,0.816
5,0.788
6,2.836
7,2.164
8,2.3
9,4.244
10,0.724
11,0.912
12,1.904
13,13.492
14,4.408
15,7.092
16,8.688
17,1.952
18,6.28
19,14.208
20,6.724
21,1.644
22,8.924
23,6.28
24,5
0,0
1,0.008
2,0.04
3,0.1
4,0.152
5,0.196
6,0.78
7,1.776
8,0.364
9,0.952
10,4.808
11,1.476
12,3.14
13,7.064
14,2.984
15,6.828
16,20.496
17,13.184
18,11.576
19,3.432
20,2
21,2.532
22,1.336
23,1.852
24,4.516
0,0
1,0.012
2,0.04
3,0.092
4,0.388
5,0.244
6,0.792
7,0.648
8,0.724
9,0.784
10,4.172
11,5.876
12,5.012
13,4.512
14,20.824
15,2.96
16,3.376
17,5.536
18,1.664
19,5.54
20,12.732
21,10.872
22,7.148
23,37.2
24,2.076
0,0
1,0.004
2,0.044
3,0.144
4,0.22
5,1.44
6,0.32
7,2.956
8,8.26
9,7.088
10,1.456
11,2.592
12,9.82
13,0.828
14,0.808
15,7.568
16,12.56
17,1.292
18,6.824
19,5.324
20,4.408
21,6.124
22,4.992
23,2.252
24,7.548
0,0.004
1,0.012
2,0.048
3,0.084
4,0.168
5,1.06
6,1.136
7,1.244
8,3.856
9,0.652
10,2.936
11,1.648
12,4.5
13,13.872
14,8.888
15,11.088
16,3.276
17,5.296
18,2.632
19,2.544
20,5.168
21,1.884
22,3.148
23,8.628
24,8.472
0,0
1,0.004
2,0.044
3,0.148
4,0.18
5,0.992
6,2.908
7,0.756
8,0.496
9,0.88
10,5.072
11,5.912
12,7.912
13,13.836
14,3.012
15,2.88
16,5.252
17,3.616
18,2.092
19,17.772
20,18.924
21,2.3
22,1.712
23,6.816
24,1.472
0,0
1,0.004
2,0.044
3,0.092
4,0.376
5,0.58
6,0.568
7,2.06
8,0.62
9,0.72
10,0.828
11,0.504
12,3.104
13,12.752
14,1.936
15,1.492
16,5.264
17,0.788
18,1.684
19,2.712
20,8.832
21,20.396
22,2.188
23,6.164
24,8.976
0,0
1,0.004
2,0.044
3,0.084
4,0.512
5,1.608
6,0.336
7,1.44
8,2.92
9,2.916
10,0.984
11,11.932
12,13.556
13,6.672
14,8.292
15,4.488
16,5.424
17,6.66
18,5.868
19,3.408
20,10.268
21,27.536
22,1.04
23,3.448
24,17.172
0,0
1,0.008
2,0.044
3,0.084
4,0.24
5,0.328
6,2.764
7,3.872
8,0.364
9,1.74
10,1.6
11,1.536
12,12.888
13,10.68
14,7.404
15,7.588
16,5.416
17,1.668
18,3.712
19,8.424
20,1.76
21,1.224
22,11.044
23,2.936
24,9.636
0,0
1,0.008
2,0.04
3,0.124
4,0.296
5,0.752
6,1.004
7,2.32
8,2.836
9,3.388
10,2.884
11,0.76
12,3.188
13,0.772
14,5.876
15,6.724
16,4.088
17,13.376
18,12.868
19,2.524
20,1.972
21,3.848
22,5.468
23,9.036
24,8.856
0,0
1,0.008
2,0.044
3,0.096
4,0.196
5,0.4
6,1.392
7,2.156
8,1.384
9,1.028
10,4.836
11,4.48
12,9.336
13,0.732
14,22.496
15,1.404
16,3.356
17,4.268
18,20.448
19,4.348
20,9.428
21,15.18
22,4.708
23,4.9
24,6.976
0,0
1,0.004
2,0.044
3,0.092
4,0.156
5,0.584
6,1.76
7,0.564
8,1.176
9,1.852
10,2.336
11,1.388
12,1.04
13,1.596
14,3.704
15,3.576
16,8.992
17,6.06
18,1.02
19,3.992
20,3.936
21,5.868
22,6.932
23,17.08
24,21.872
0,0
1,0.012
2,0.044
3,0.104
4,0.188
5,1.116
6,0.96
7,0.296
8,0.428
9,10.628
10,1.408
11,0.948
12,8.548
13,5.592
14,2.28
15,6.288
16,4.32
17,9.552
18,3.916
19,7.736
20,6.888
21,12.328
22,1.924
23,13.86
24,13.108
0,0
1,0.008
2,0.04
3,0.084
4,0.54
5,1.568
6,2.648
7,3.92
8,0.796
9,3.552
10,3.612
11,2.58
12,0.888
13,3.516
14,2.76
15,7.052
16,20.892
17,10.244
18,6.164
19,11.036
20,7.648
21,15.056
22,21.224
23,3.428
24,23.272
0,0
1,0.008
2,0.04
3,0.088
4,0.196
5,0.232
6,0.472
7,1.668
8,8.42
9,4.912
10,1.792
11,0.892
12,4.288
13,1.612
14,6.816
15,5.32
16,2.732
17,2.264
18,29.984
19,14.188
20,4.852
21,6.088
22,1.348
23,5.364
24,3.116
0,0
1,0
2,0.04
3,0.12
4,0.54
5,0.292
6,0.524
7,3.396
8,0.436
9,1.688
10,9.272
11,2.044
12,2.344
13,0.936
14,1.8
15,5.324
16,3.212
17,7.568
18,2.204
19,2.76
20,5.136
21,21.296
22,8.32
23,1.56
24,12.192
0,0
1,0.008
2,0.044
3,0.216
4,0.184
5,1.088
6,1.828
7,2.036
8,1.436
9,1.54
10,8.972
11,6.336
12,1.216
13,6.588
14,14.616
15,6.796
16,8.472
17,2.556
18,7.016
19,10.116
20,2.572
21,19.96
22,14.584
23,9.98
24,2.18
0,0
1,0.004
2,0.044
3,0.092
4,0.372
5,0.976
6,0.86
7,4.352
8,4.592
9,1.6
10,1.588
11,6.588
12,1.384
13,1.828
14,7.732
15,10.024
16,3.884
17,1.416
18,21.296
19,1.312
20,12.084
21,11.496
22,2.028
23,9.212
24,13.836
0,0
1,0.008
2,0.044
3,0.108
4,0.248
5,0.276
6,1.956
7,2.116
8,0.336
9,1.916
10,0.5
11,4.044
12,4.052
13,2.468
14,3.524
15,9.048
16,2.172
17,3.96
18,9.592
19,13.012
20,1.652
21,7.08
22,73.384
23,14.428
24,3.04
0,0
1,0.008
2,0.048
3,0.172
4,0.212
5,0.272
6,1.272
7,2.464
8,1.604
9,5.868
10,2.66
11,0.892
12,2.3
13,5.636
14,2.308
15,16.432
16,3.352
17,12.196
18,3.76
19,1.308
20,14.016
21,19.744
22,2.516
23,14.328
24,2.716
0,0
1,0.008
2,0.044
3,0.092
4,0.356
5,0.608
6,2.052
7,0.916
8,0.572
9,2.076
10,6.424
11,3.9
12,6.6
13,6.744
14,10.512
15,7.972
16,4.056
17,8.972
18,1.296
19,3.124
20,4.368
21,2.788
22,7.168
23,1.32
24,3.244
0,0
1,0.012
2,0.044
3,0.112
4,0.28
5,0.692
6,1.076
7,0.508
8,6.496
9,4.652
10,3.596
11,1.688
12,5.68
13,2.228
14,1.824
15,19.276
16,5.652
17,4.136
18,3.316
19,1.14
20,5.592
21,5.576
22,7.92
23,1.784
24,2.52
0,0
1,0.008
2,0.04
3,0.096
4,0.24
5,0.464
6,0.728
7,1.012
8,0.404
9,12.544
10,0.92
11,1.396
12,6.092
13,5.228
14,1.268
15,10.848
16,1.572
17,7.164
18,4.348
19,2.372
20,2.976
21,2.176
22,7.18
23,17.668
24,1.372
0,0
1,0.012
2,0.04
3,0.1
4,0.3
5,0.796
6,2.78
7,1.052
8,1.252
9,3.06
10,1.564
11,0.536
12,2.592
13,8.12
14,2.788
15,6.856
16,3.352
17,4.068
18,6.352
19,3.472
20,2.18
21,3.824
22,7.944
23,6.82
24,7.976
0,0
1,0.004
2,0.04
3,0.1
4,0.324
5,0.24
6,0.452
7,0.352
8,1.664
9,1.208
10,4.212
11,1
12,4.56
13,2.088
14,4.564
15,3.788
16,1.492
17,35.504
18,5.908
19,3.056
20,2.896
21,2.156
22,1.264
23,7.548
24,5.952
0,0
1,0.008
2,0.048
3,0.136
4,0.256
