5,1.248
6,0.7
7,0.644
8,1.948
9,1.756
10,1.42
11,1.8
12,3.476
13,3.604
14,3.288
15,3.372
16,8.204
17,1.276
18,2.124
19,18.592
20,10.164
21,2.9
22,1.988
23,4.232
24,8.904
0,0
1,0.012
2,0.04
3,0.156
4,0.304
5,0.272
6,1.84
7,2.06
8,5.364
9,1.184
10,2.664
11,2.464
12,10.66
13,0.908
14,8.024
15,1.588
16,16.088
17,1.26
18,6.484
19,2.196
20,2.564
21,2.152
22,9.672
23,4.376
24,4.296
0,0
1,0.012
2,0.048
3,0.092
4,0.54
5,0.616
6,3.168
7,5.32
8,4.98
9,0.832
10,1.908
11,2.564
12,1.852
13,2.172
14,10.14
15,12.496
16,2.688
17,2.172
18,1.256
19,33.656
20,5.592
21,16.148
22,8.232
23,1.592
24,10.396
0,0
1,0.016
2,0.048
3,0.1
4,0.36
5,0.736
6,0.664
7,1.608
8,3.568
9,0.536
10,1.712
11,2.22
12,8.224
13,2.992
14,4.132
15,10.98
16,4.236
17,4.388
18,18.368
19,6.96
20,6.044
21,9.576
22,1.704
23,7.752
24,3.22
0,0
1,0.012
2,0.048
3,0.12
4,0.468
5,1.376
6,0.432
7,1.692
8,0.476
9,0.824
10,1.98
11,1.24
12,8.084
13,7.44
14,8.648
15,6.772
16,4.484
17,6.692
18,3.192
19,7.996
20,6.644
21,7.232
22,1.964
23,3.536
24,20.38
0,0
1,0.016
2,0.04
3,0.108
4,0.384
5,0.448
6,0.704
7,0.932
8,1.124
9,0.964
10,1.06
11,1.14
12,3.384
13,5.572
14,0.912
15,3.376
16,2.092
17,9.824
18,3.952
19,1.296
20,1.372
21,4.028
22,19.564
23,4.64
24,4.12
0,0
1,0.012
2,0.048
3,0.136
4,0.304
5,1.748
6,5.748
7,1.196
8,0.624
9,1.956
10,2.9
11,5.928
12,2.96
13,0.904
14,0.936
15,9.808
16,8.864
17,1.508
18,1.68
19,1.28
20,7.472
21,27.324
22,6.884
23,6.932
24,11.596
0,0
1,0.016
2,0.036
3,0.12
4,0.208
5,0.616
6,1.492
7,6.152
8,0.88
9,1.36
10,1.264
11,2.448
12,4.98
13,2.836
14,7.696
15,1.52
16,1.172
17,1.656
18,1.732
19,2.312
20,20.056
21,1.92
22,15.104
23,12.028
24,11.076
0,0
1,0.012
2,0.048
3,0.116
4,0.328
5,0.776
6,2.468
7,3.2
8,3.156
9,2.832
10,3.38
11,4.332
12,3.032
13,23.656
14,2.796
15,5.064
16,12.2
17,24.32
18,3.148
19,2.988
20,32.18
21,2.316
22,13.148
23,5.356
24,3.232
0,0
1,0.016
2,0.048
3,0.116
4,0.452
5,0.508
6,0.808
7,2.424
8,1.104
9,0.616
10,3.952
11,3.324
12,4.464
13,1.196
14,4.184
15,2.212
16,8.312
17,8.344
18,5.292
19,4.988
20,15.8
21,13.848
22,5.212
23,7.776
24,2.592
0,0
1,0.012
2,0.048
3,0.092
4,0.408
5,0.316
6,0.688
7,4.032
8,3.872
9,1.8
10,4.564
11,8.26
12,8.488
13,10.332
14,2.308
15,3.912
16,3.36
17,2.296
18,9.248
19,1.504
20,3.688
21,7.732
22,14.92
23,2.388
24,5.192
0,0
1,0.016
2,0.044
3,0.096
4,0.284
5,2.016
6,0.396
7,0.672
8,1.088
9,5.244
10,9.068
11,1.94
12,1.324
13,2.092
14,5.564
15,4.604
16,6.592
17,2.468
18,7.54
19,1.844
20,20.156
21,13.72
22,2.328
23,32.236
24,5.22
0,0
1,0.012
2,0.052
3,0.152
4,0.292
5,0.324
6,1.248
7,1.04
8,1.676
9,8.736
10,2.728
11,1.24
12,3.448
13,4.28
14,2.064
15,2.416
16,10.904
17,8.72
18,8.092
19,1.252
20,12.328
21,16.62
22,5.18
23,8.276
24,3.848
0,0
1,0.012
2,0.048
3,0.088
4,0.292
5,0.948
6,0.616
7,0.916
8,0.612
9,2.528
10,2.764
11,2.368
12,1.332
13,2.772
14,11.34
15,5.124
16,10.896
17,4.048
18,8.452
19,5.288
20,5.628
21,3.528
22,2.68
23,8.376
24,12.844
0,0
1,0.016
2,0.044
3,0.088
4,0.484
5,0.788
6,3.484
7,1.18
8,0.548
9,3.268
10,1.728
11,3.692
12,6.104
13,3.48
14,1.808
15,1.216
16,2.116
17,3.228
18,8.808
19,1.96
20,1.488
21,2.324
22,3.272
23,8.776
24,1.944
0,0
1,0.012
2,0.048
3,0.104
4,0.448
5,2.244
6,2.344
7,3.688
8,0.648
9,0.628
10,3.692
11,2.74
12,5.196
13,10.528
14,3.552
15,2.26
16,3.188
17,6.04
18,2.632
19,26.992
20,4.724
21,4.244
22,9.68
23,13.064
24,1.696
0,0.004
1,0.012
2,0.048
3,0.108
4,1.036
5,0.748
6,0.592
7,0.516
8,1.584
9,1.212
10,0.876
11,2.904
12,2.58
13,19.328
14,4.516
15,7.428
16,2.972
17,3
18,8.688
19,3.7
20,17.004
21,6.172
22,3.232
23,2.084
24,5.904
0,0.004
1,0.012
2,0.052
3,0.116
4,0.304
5,0.308
6,1.6
7,0.7
8,1.728
9,1.192
10,1.54
11,3.584
12,9.204
13,9.516
14,14.636
15,1.26
16,3.064
17,2.908
18,2.492
19,12.64
20,7.284
21,2.804
22,1.816
23,8.384
24,7.692
0,0
1,0.012
2,0.036
3,0.104
4,0.392
5,0.464
6,3.992
7,6.452
8,5.756
9,1.396
10,1.564
11,2.708
12,9.236
13,4.772
14,3.728
15,5.584
16,6.164
17,9.216
18,3.912
19,11.764
20,1.84
21,7.544
22,3.788
23,7.448
24,1.852
0,0
1,0.016
2,0.048
3,0.112
4,0.408
5,0.34
6,0.644
7,1.428
8,3.108
9,5.164
10,1.876
11,1.14
12,2.112
13,19.32
14,3.196
15,9.552
16,1.224
17,4.52
18,3.992
19,16.244
20,3.196
21,3.64
22,9.196
23,4.772
24,1.768
0,0.004
1,0.012
2,0.04
3,0.116
4,1.036
5,0.976
6,1.096
7,2.412
8,1.708
9,10.548
10,7.9
11,2.492
12,9.676
13,2.776
14,1.812
15,9.524
16,3.604
17,2.948
18,25.288
19,1.968
20,1.544
21,3.58
22,13.536
23,9.628
24,2.688
0,0
1,0.016
2,0.048
3,0.132
4,0.396
5,0.452
6,2.136
7,5.336
8,2.532
9,1.648
10,3.436
11,2.152
12,3.82
13,4.232
14,7.46
15,1.196
16,2.08
17,15.716
18,3.076
19,5.996
20,11.844
21,6.824
22,1.912
23,3.848
24,10.504
0,0
1,0.012
2,0.048
3,0.092
4,0.304
5,0.572
6,1
7,1.216
8,0.96
9,13.076
10,3.324
11,5.452
12,3.376
13,4.456
14,2.604
15,0.992
16,7.98
17,14.608
18,7.968
19,7.792
20,4.864
21,2.052
22,4.296
23,10.144
24,8.328
0,0
1,0.004
2,0.048
3,0.1
4,0.344
5,0.536
6,0.384
7,0.72
8,1.408
9,2.012
10,4.74
11,6.036
12,4.04
13,5.7
14,5.088
15,6.504
16,7.36
17,3.1
18,59.292
19,5.392
20,2.648
21,2.96
22,20.196
23,5.976
24,26.264
0,0
1,0.012
2,0.048
3,0.144
4,0.288
5,0.328
6,1.32
7,0.384
8,1.736
9,1.004
10,3.392
11,2.22
12,0.904
13,4.54
14,2.104
15,4.5
16,3.344
17,1.9
18,2.124
19,7.808
20,3.72
21,6.816
22,4.808
23,2.236
24,4.836
0,0
1,0.012
2,0.036
3,0.132
4,0.192
5,0.28
6,0.544
7,3.476
8,3.604
9,0.912
10,2.148
11,1.084
12,3.352
13,1.512
14,11.028
15,2.708
16,2.112
17,2.708
18,10.1
19,14.52
20,4.9
21,14.676
22,10.056
23,6.58
24,9.876
0,0
1,0.008
2,0.048
3,0.236
4,0.544
5,1.008
6,2.104
7,2.084
8,0.572
9,2.156
10,1.536
11,1.62
12,0.816
13,3.264
14,5.552
15,1.248
16,2.348
17,4.508
18,14.828
19,2.16
20,3.16
21,11.22
22,12.876
23,7.988
24,6.264
0,0
1,0.012
2,0.048
3,0.14
4,0.548
5,1.28
6,0.56
7,3.22
8,0.54
9,1.088
10,1.96
11,1.3
12,1.268
13,6.592
14,2.792
15,1.896
16,6.564
17,6.744
18,1.192
19,2.992
20,2.332
21,6.308
22,10.112
23,39.84
24,2.248
0,0.004
1,0.016
2,0.036
3,0.1
4,0.24
5,0.888
6,0.62
7,2.908
8,6.016
9,2.232
10,3.344
11,5.644
12,5.444
13,6.704
14,2.268
15,12.504
16,1.016
17,1.168
18,1.428
19,9.508
20,7.036
21,10.18
22,8.364
23,2.368
24,3.192
0,0
1,0.012
2,0.044
3,0.116
4,0.208
5,0.832
6,1.42
7,1.212
8,4.604
9,1.836
10,1.012
11,5.872
12,1.828
13,0.892
14,0.948
15,4.004
16,6.404
17,2.184
18,8.016
19,4.768
20,6.868
21,6.288
22,11.804
23,4.364
24,4.584
0,0
1,0.008
2,0.044
3,0.136
4,0.252
5,0.88
