24,2.14
0,0
1,0.016
2,0.044
3,0.148
4,0.256
5,0.544
6,0.48
7,3.344
8,0.764
9,4.008
10,5.668
11,7.848
12,3.396
13,3.132
14,10.184
15,5.164
16,6.828
17,6.832
18,5.976
19,6.856
20,19.98
21,6.128
22,5.844
23,3.832
24,2.204
0,0
1,0.016
2,0.052
3,0.152
4,0.536
5,1.224
6,4.004
7,1.64
8,1.972
9,4.38
10,8.004
11,5.62
12,9.424
13,3.372
14,1.536
15,26.456
16,6.812
17,8.312
18,10.812
19,4.684
20,3.276
21,2.044
22,23.712
23,19.476
24,12.58
0,0
1,0.008
2,0.052
3,0.192
4,0.3
5,0.604
6,1.44
7,1.92
8,0.948
9,1.596
10,1.864
11,5.48
12,4.508
13,3.224
14,4.86
15,6.424
16,4.944
17,26.752
18,9.584
19,11.564
20,11.236
21,6.82
22,4.096
23,2.848
24,24.168
0,0
1,0.016
2,0.044
3,0.216
4,0.664
5,0.676
6,0.46
7,0.556
8,2.74
9,1.784
10,1.968
11,4.748
12,8.332
13,7.44
14,1.572
15,13.78
16,4.248
17,3.348
18,14.752
19,4.896
20,4.548
21,15.584
22,17.08
23,12.132
24,2.184
0,0
1,0.016
2,0.048
3,0.144
4,0.496
5,0.376
6,3.584
7,1.088
8,1.912
9,1.212
10,1
11,1.624
12,6.884
13,11.108
14,5.084
15,8.656
16,5.624
17,4.992
18,17.428
19,15.876
20,9.708
21,29.164
22,9.808
23,12.064
24,7.388
0,0
1,0.008
2,0.048
3,0.212
4,0.264
5,0.76
6,0.528
7,2.488
8,4.54
9,3.944
10,4.316
11,5.836
12,7.628
13,11.02
14,9.08
15,2.068
16,21.848
17,8.204
18,6.104
19,6.4
20,2.408
21,4.404
22,17.08
23,4.104
24,7.588
0,0
1,0.016
2,0.048
3,0.152
4,0.564
5,0.496
6,1.052
7,3.324
8,2.04
9,1.824
10,10.956
11,1.676
12,7.848
13,8.14
14,4.292
15,3.168
16,4.812
17,2.3
18,1.608
19,17.944
20,6.488
21,2.072
22,38.788
23,17.404
24,5.968
0,0
1,0.012
2,0.048
3,0.152
4,0.284
5,0.444
6,0.84
7,1.964
8,0.664
9,4.872
10,1.088
11,3.368
12,1.316
13,1.184
14,9.396
15,3.88
16,28.104
17,11.544
18,5.788
19,4.672
20,4.092
21,12.612
22,13.172
23,4.3
24,3.528
0,0
1,0.012
2,0.04
3,0.16
4,0.28
5,0.396
6,2.664
7,3.16
8,1.156
9,2.356
10,3.192
11,3.248
12,3.02
13,1.896
14,3.528
15,1.916
16,3.216
17,2.004
18,10.116
19,24.244
20,10.312
21,6.684
22,3.208
23,3.3
24,23.812
0,0
1,0.016
2,0.048
3,0.168
4,0.516
5,0.708
6,1.7
7,4.328
8,1.508
9,1.024
10,1.96
11,1.508
12,2.304
13,1.888
14,2.32
15,8.008
16,11.852
17,4.524
18,11.796
19,4.044
20,2.68
21,28.148
22,12.544
23,18.988
24,6.232
0,0
1,0.016
2,0.044
3,0.164
4,0.312
5,0.476
6,3.016
7,3.316
8,4.096
9,1.828
10,10.944
11,5.572
12,2.2
13,16.172
14,4.404
15,5.24
16,9.756
17,5.044
18,12.532
19,4.048
20,17.472
21,5.236
22,9.212
23,6.204
24,4.144
0,0
1,0.016
2,0.052
3,0.164
4,0.336
5,0.364
6,1.684
7,3.272
8,1.832
9,1.768
10,10.26
11,2.08
12,6.892
13,2.956
14,10.436
15,2.96
16,5.544
17,5.596
18,24.644
19,4.336
20,1.76
21,3.472
22,4.18
23,3.98
24,2.564
0,0
1,0.016
2,0.048
